Timeslice,Hour,Month,Daysplit,Demand fuel,startyear,endyear,timesliceDN,timesliceDE,timesliceED,timesliceEN,timesliceNE,timesliceND,region,Tech,renewable ninjafile
,,,,,,,,,,,,,,SOPV_106_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_106_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_109_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_109_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_110_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_110_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_112_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_112_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_114_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_114_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_117_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_117_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_120_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_120_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_122_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_122_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_123_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_123_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_126_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_126_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_127_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_127_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_128_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_128_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_131_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_131_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_134_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_134_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_139_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_139_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_140_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_140_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_143_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_143_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_144_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_144_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_145_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_145_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_147_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_147_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_148_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_148_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_149_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_149_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_153_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_153_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_160_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_160_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_161_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_161_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_162_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_162_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_163_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_163_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_164_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_164_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_165_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_165_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_166_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_166_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_167_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_167_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_168_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_168_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_170_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_170_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_171_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_171_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_172_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_172_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_173_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_173_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_174_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_174_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_178_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_178_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_179_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_179_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_180_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_180_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_181_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_181_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_182_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_182_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_183_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_183_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_184_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_184_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_185_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_185_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_186_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_186_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_187_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_187_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_188_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_188_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_189_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_189_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_190_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_190_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_191_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_191_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_192_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_192_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_193_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_193_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_197_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_197_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_198_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_198_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_199_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_199_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_200_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_200_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_201_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_201_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_202_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_202_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_203_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_203_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_204_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_204_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_205_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_205_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_206_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_206_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_207_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_207_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_208_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_208_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_209_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_209_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_217_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_217_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_218_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_218_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_219_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_219_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_220_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_220_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_221_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_221_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_222_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_222_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_223_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_223_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_224_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_224_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_225_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_225_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_226_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_226_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_227_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_227_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_228_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_228_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_229_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_229_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_232_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_232_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_233_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_233_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_237_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_237_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_238_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_238_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_239_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_239_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_240_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_240_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_241_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_241_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_242_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_242_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_243_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_243_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_244_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_244_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_245_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_245_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_246_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_246_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_247_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_247_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_248_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_248_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_249_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_249_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_250_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_250_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_251_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_251_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_252_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_252_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_253_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_253_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_257_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_257_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_258_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_258_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_259_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_259_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_260_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_260_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_261_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_261_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_262_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_262_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_263_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_263_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_264_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_264_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_265_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_265_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_266_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_266_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_267_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_267_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_268_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_268_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_269_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_269_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_270_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_270_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_271_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_271_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_272_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_272_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_277_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_277_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_278_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_278_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_279_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_279_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_280_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_280_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_281_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_281_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_282_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_282_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_283_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_283_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_284_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_284_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_285_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_285_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_286_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_286_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_287_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_287_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_288_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_288_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_291_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_291_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_292_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_292_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_297_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_297_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_298_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_298_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_299_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_299_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_300_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_300_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_301_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_301_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_302_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_302_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_303_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_303_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_304_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_304_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_305_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_305_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_310_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_310_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_314_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_314_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_315_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_315_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_316_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_316_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_317_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_317_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_318_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_318_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_319_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_319_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_320_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_320_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_321_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_321_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_322_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_322_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_327_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_327_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_329_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_329_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_330_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_330_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_331_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_331_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_332_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_332_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_333_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_333_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_334_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_334_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_335_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_335_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_336_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_336_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_337_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_337_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_341_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_341_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_342_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_342_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_343_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_343_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_344_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_344_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_345_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_345_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_346_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_346_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_347_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_347_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_348_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_348_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_352_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_352_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_353_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_353_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_354_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_354_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_355_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_355_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_356_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_356_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_358_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_358_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_359_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_359_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_360_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_360_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_361_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_361_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_362_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_362_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_363_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_363_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_364_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_364_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_365_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_365_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_366_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_366_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_367_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_367_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_368_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_368_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_369_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_369_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_370_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_370_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_371_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_371_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_373_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_373_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_374_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_374_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_375_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_375_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_376_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_376_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_2_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_3_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_4_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_7_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_9_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_10_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_11_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_12_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_13_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_14_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_15_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_16_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_18_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_19_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_20_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_21_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_22_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_23_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_24_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_25_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_26_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_27_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_28_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_29_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_31_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_32_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_35_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_36_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_38_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_40_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_41_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_44_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_45_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_46_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_47_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_54_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_55_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_56_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_57_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_60_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_61_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_62_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_63_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_64_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_65_0,capacityfactor_solar
